"","Location","Store_Type","Product_Variety","Traffic","Store_Size","Staff_Efficiency","Store_Age","Competitor_Distance","Monthly_Promotions","Economic_Indicator","Marketing_Expense","Monthly_Sales","Location","Cost_Per_Customer","Sales_Per_Customer","x","x"
"594","San Francisco","Grocery",595,2081,379,79.7,1,7,6,112.4,36000,375540,"San Francisco",17.2993753003364,180.461316674676,594,594
"595","San Francisco","Grocery",455,2251,359,93.8,30,8,4,90.7,8000,291090,"San Francisco",3.55397601066193,129.315859617948,595,595
"596","Palo Alto","Electronics",771,1843,312,89.1,8,11,6,116.9,32000,363200,"Palo Alto",17.3629951166576,197.069994574064,596,596
"597","Sacramento","Clothing",656,2947,120,84.4,20,9,7,114.5,34000,274070,"Sacramento",11.5371564302681,92.9996606718697,597,597
"598","Sacramento","Electronics",416,1658,337,65.3,2,7,5,104.9,31000,334350,"Sacramento",18.6972255729795,201.658624849216,598,598
"599","Palo Alto","Electronics",698,2112,239,83.8,30,11,7,98.8,31000,303100,"Palo Alto",14.6780303030303,143.513257575758,599,599
"600","Los Angeles","Electronics",525,2167,423,66,11,13,4,126.7,17000,348180,"Los Angeles",7.84494693124135,160.673742501154,600,600
"601","Los Angeles","Electronics",386,1485,441,55.5,11,7,8,89.8,43000,331690,"Los Angeles",28.956228956229,223.360269360269,601,601
"602","Los Angeles","Electronics",525,1834,114,69.7,5,14,7,94.5,37000,294350,"Los Angeles",20.1744820065431,160.496183206107,602,602
"603","San Francisco","Electronics",525,2001,269,67.8,23,9,6,106.2,27000,271420,"San Francisco",13.4932533733133,135.642178910545,603,603
"604","Sacramento","Grocery",688,1775,355,61.7,17,12,4,125.3,13000,344690,"Sacramento",7.32394366197183,194.191549295775,604,604
"605","Los Angeles","Clothing",431,2376,131,90.4,4,12,5,102.3,17000,242190,"Los Angeles",7.15488215488215,101.931818181818,605,605
"606","Palo Alto","Clothing",739,2175,200,56.6,14,5,5,104.2,22000,352950,"Palo Alto",10.1149425287356,162.275862068966,606,606
"607","Los Angeles","Clothing",505,1883,399,83.8,9,9,6,86.8,32000,328910,"Los Angeles",16.9941582580988,174.673393520977,607,607
"608","San Francisco","Clothing",709,2114,265,64.6,6,10,5,95.2,25000,352220,"San Francisco",11.8259224219489,166.613055818354,608,608
"609","Los Angeles","Grocery",723,1397,458,83.1,25,8,5,99.8,23000,438810,"Los Angeles",16.4638511095204,314.108804581246,609,609
"610","San Francisco","Grocery",472,1166,142,71.1,28,11,6,95.7,32000,268570,"San Francisco",27.4442538593482,230.334476843911,610,610
"611","San Francisco","Grocery",367,2345,350,73.6,26,5,7,104.4,47000,328620,"San Francisco",20.0426439232409,140.136460554371,611,611
"612","Los Angeles","Electronics",566,1732,447,86.3,28,5,8,107.7,47000,381340,"Los Angeles",27.1362586605081,220.173210161663,612,612
"613","Sacramento","Clothing",483,2331,398,54,5,9,6,83.5,25000,338970,"Sacramento",10.7250107250107,145.418275418275,613,613
"614","San Francisco","Electronics",638,2338,149,63.8,1,12,6,117.3,36000,280170,"San Francisco",15.3977758768178,119.833190761334,614,614
"615","Sacramento","Clothing",599,2029,72,75,14,9,5,91.5,19000,225370,"Sacramento",9.36421882700838,111.074420896994,615,615
"616","Sacramento","Clothing",422,1902,400,74.7,20,7,5,90.2,26000,312010,"Sacramento",13.6698212407992,164.043112513144,616,616
"617","Sacramento","Electronics",406,1839,439,56.9,6,12,6,81.9,35000,305040,"Sacramento",19.0320826536161,165.872756933116,617,617
"618","Sacramento","Grocery",502,1935,255,88.5,25,6,8,107.9,49000,270550,"Sacramento",25.3229974160207,139.819121447028,618,618
"619","Palo Alto","Grocery",463,1918,102,59.1,8,7,4,99.2,15000,205120,"Palo Alto",7.82064650677789,106.944734098019,619,619
"620","San Francisco","Electronics",550,1405,331,70.3,26,7,4,89.9,21000,324290,"San Francisco",14.9466192170819,230.811387900356,620,620
"621","San Francisco","Clothing",611,2088,458,67,22,14,4,100.8,16000,356170,"San Francisco",7.66283524904215,170.579501915709,621,621
"622","Los Angeles","Electronics",680,2285,341,75.4,4,8,6,125.1,34000,418100,"Los Angeles",14.8796498905908,182.975929978118,622,622
"623","Sacramento","Electronics",443,1796,232,75.1,23,6,5,63.5,20000,262340,"Sacramento",11.1358574610245,146.069042316258,623,623
"624","Palo Alto","Grocery",560,1849,241,73.3,16,14,7,106.6,33000,342350,"Palo Alto",17.8474851270957,185.154137371552,624,624
"625","Sacramento","Grocery",513,2611,285,52.7,10,9,4,112.4,14000,324620,"Sacramento",5.36193029490617,124.327843738031,625,625
"626","San Francisco","Electronics",718,2233,112,58.2,7,8,7,85.5,43000,353750,"San Francisco",19.256605463502,158.419167039857,626,626
"627","San Francisco","Clothing",613,1343,256,82.5,17,6,5,107.2,18000,368410,"San Francisco",13.4028294862249,274.318689501117,627,627
"628","Los Angeles","Clothing",348,1990,496,67.6,14,12,6,89.4,39000,312760,"Los Angeles",19.5979899497487,157.165829145729,628,628
"629","Sacramento","Clothing",396,1838,469,73,6,8,7,89.9,44000,294260,"Sacramento",23.9390642002176,160.097932535365,629,629
"630","San Francisco","Grocery",504,1637,362,55.2,27,7,6,98.8,31000,325230,"San Francisco",18.9370800244349,198.67440439829,630,630
"631","Sacramento","Electronics",435,2546,429,83.9,5,10,6,94.4,35000,377420,"Sacramento",13.7470542026709,148.240377062058,631,631
"632","Sacramento","Grocery",620,2150,449,56,6,13,5,112.7,17000,341570,"Sacramento",7.90697674418605,158.86976744186,632,632
"633","Sacramento","Electronics",557,1906,180,55.6,16,4,7,83.4,47000,327690,"Sacramento",24.6589716684155,171.925498426023,633,633
"634","Sacramento","Grocery",370,2743,469,79.9,22,10,7,91.8,45000,316710,"Sacramento",16.405395552315,115.461173897193,634,634
"635","Palo Alto","Electronics",854,2377,459,67.9,29,7,7,101.8,31000,423530,"Palo Alto",13.0416491375684,178.178376104333,635,635
"636","San Francisco","Clothing",321,1756,380,51.6,12,13,4,112.3,13000,299330,"San Francisco",7.40318906605923,170.461275626424,636,636
"637","Sacramento","Clothing",601,1167,321,90.5,10,11,5,98.1,21000,346310,"Sacramento",17.9948586118252,296.75235646958,637,637
"638","Los Angeles","Electronics",355,2158,225,91.6,8,6,6,98.1,22000,293170,"Los Angeles",10.194624652456,135.852641334569,638,638
"639","San Francisco","Clothing",349,1879,224,54.8,19,14,4,94.5,14000,225020,"San Francisco",7.45077168706759,119.755188930282,639,639
"640","Los Angeles","Grocery",609,2575,254,90.7,28,15,3,103.4,10000,364640,"Los Angeles",3.88349514563107,141.607766990291,640,640
"641","San Francisco","Grocery",529,1390,283,54.1,6,14,3,106.2,5000,296740,"San Francisco",3.59712230215827,213.482014388489,641,641
"642","Los Angeles","Electronics",667,2350,253,77,28,9,4,100.3,10000,321370,"Los Angeles",4.25531914893617,136.753191489362,642,642
"643","Los Angeles","Grocery",543,1054,89,73.7,2,14,3,100.1,6000,226010,"Los Angeles",5.69259962049336,214.430740037951,643,643
"644","Sacramento","Grocery",420,2534,350,51.5,15,11,4,104.9,10000,259540,"Sacramento",3.94632991318074,102.423046566693,644,644
"645","San Francisco","Clothing",676,977,137,54.1,10,8,5,69.8,28000,341450,"San Francisco",28.6591606960082,349.488229273286,645,645
"646","Palo Alto","Clothing",481,1755,52,74.1,17,9,7,113.1,44000,266150,"Palo Alto",25.0712250712251,151.652421652422,646,646
"647","San Francisco","Grocery",357,2416,262,75.1,20,8,4,85.8,23000,206160,"San Francisco",9.51986754966887,85.3311258278146,647,647
"648","San Francisco","Electronics",509,1885,425,64.6,15,8,6,80.5,26000,376080,"San Francisco",13.7931034482759,199.511936339523,648,648
"649","Palo Alto","Clothing",414,1274,300,81.7,20,3,7,119.8,31000,268400,"Palo Alto",24.3328100470958,210.675039246468,649,649
"650","San Francisco","Clothing",591,1919,281,78.4,20,6,7,101.5,49000,335480,"San Francisco",25.5341323606045,174.820218863992,650,650
"651","Los Angeles","Grocery",471,1448,414,83.9,22,9,4,90.9,11000,303410,"Los Angeles",7.59668508287293,209.53729281768,651,651
"652","Palo Alto","Grocery",658,1371,357,60.3,21,7,5,79.8,21000,368240,"Palo Alto",15.3172866520788,268.592268417214,652,652
"653","Palo Alto","Grocery",456,2256,441,71.6,14,11,8,88.4,50000,368980,"Palo Alto",22.1631205673759,163.554964539007,653,653
"654","Sacramento","Clothing",283,2478,74,53.9,10,9,6,93.1,41000,140600,"Sacramento",16.545601291364,56.7393058918483,654,654
"655","Sacramento","Grocery",599,2328,130,63.7,10,17,7,97.2,30000,265760,"Sacramento",12.8865979381443,114.158075601375,655,655
"656","Los Angeles","Electronics",400,1265,303,72,14,11,8,83.4,47000,272140,"Los Angeles",37.1541501976285,215.130434782609,656,656
"657","San Francisco","Grocery",762,1510,475,52.8,16,7,5,107.1,18000,479270,"San Francisco",11.9205298013245,317.397350993377,657,657
"658","Los Angeles","Grocery",521,1648,467,68.4,24,13,4,80.8,5000,363260,"Los Angeles",3.03398058252427,220.424757281553,658,658
"659","Los Angeles","Clothing",374,1832,446,82.6,23,15,5,102.7,22000,276470,"Los Angeles",12.0087336244541,150.911572052402,659,659
"660","Sacramento","Electronics",617,1193,400,77.8,30,9,7,85.9,46000,327080,"Sacramento",38.558256496228,274.165968147527,660,660
"661","San Francisco","Clothing",566,2189,208,73.1,12,6,8,83.6,48000,336640,"San Francisco",21.9278209227958,153.787117405208,661,661
"662","Palo Alto","Clothing",432,2188,59,69.9,30,11,6,88.1,24000,249560,"Palo Alto",10.9689213893967,114.058500914077,662,662
"663","San Francisco","Clothing",443,2079,290,63.7,19,12,6,84.2,31000,302740,"San Francisco",14.9110149110149,145.618085618086,663,663
"664","San Francisco","Clothing",539,1062,145,70.6,9,9,3,101.8,10000,262910,"San Francisco",9.41619585687382,247.56120527307,664,664
"665","San Francisco","Clothing",565,1426,492,80.4,30,8,7,121.8,43000,399560,"San Francisco",30.1542776998597,280.196353436185,665,665
"666","San Francisco","Clothing",147,1799,166,94.6,25,17,6,73.2,37000,195550,"San Francisco",20.5669816564758,108.69927737632,666,666
"667","Los Angeles","Clothing",150,1968,320,92.7,13,10,5,93.8,27000,172990,"Los Angeles",13.719512195122,87.9014227642276,667,667
"668","Palo Alto","Electronics",438,1738,406,86.6,7,13,5,105.1,13000,310370,"Palo Alto",7.47986191024166,178.578826237054,668,668
"669","Palo Alto","Grocery",359,1769,60,90.6,16,9,5,93.6,25000,191940,"Palo Alto",14.1322781232335,108.501978518937,669,669
"670","Sacramento","Grocery",458,2141,251,81.5,3,7,5,91.7,22000,288860,"Sacramento",10.2755721625409,134.918262494162,670,670
"671","Palo Alto","Clothing",531,2232,414,54.9,25,12,5,89.6,18000,332960,"Palo Alto",8.06451612903226,149.175627240143,671,671
"672","Sacramento","Clothing",839,2545,280,80.7,23,16,4,97.4,10000,398450,"Sacramento",3.92927308447937,156.561886051081,672,672
"673","Palo Alto","Grocery",100,1854,473,54.2,12,12,4,101.8,9000,221470,"Palo Alto",4.85436893203883,119.45523193096,673,673
"674","Sacramento","Grocery",298,2329,279,66.9,23,10,4,94.2,10000,275580,"Sacramento",4.293688278231,118.32546157149,674,674
"675","Sacramento","Electronics",235,1743,279,73.8,8,12,4,95.8,10000,186770,"Sacramento",5.7372346528973,107.154331612163,675,675
"676","San Francisco","Clothing",507,2506,376,86.5,10,12,3,98.8,10000,361790,"San Francisco",3.99042298483639,144.369513168396,676,676
"677","Los Angeles","Clothing",423,1730,327,54.2,16,6,6,120,32000,319080,"Los Angeles",18.4971098265896,184.439306358382,677,677
"678","Los Angeles","Electronics",567,1736,78,64,12,9,7,105.7,44000,230170,"Los Angeles",25.3456221198157,132.586405529954,678,678
"679","Palo Alto","Grocery",368,1997,123,55,4,10,5,127.2,19000,258970,"Palo Alto",9.51427140711067,129.679519278918,679,679
"680","Palo Alto","Grocery",600,1868,451,54.6,10,8,6,122.9,26000,341500,"Palo Alto",13.9186295503212,182.815845824411,680,680
"681","Los Angeles","Grocery",422,2374,161,61.5,4,8,5,107.8,27000,220430,"Los Angeles",11.3732097725358,92.8517270429655,681,681
"682","Palo Alto","Electronics",745,1902,307,68.4,15,7,7,95.4,49000,346810,"Palo Alto",25.7623554153523,182.339642481598,682,682
"683","Sacramento","Electronics",654,1885,153,84,28,8,4,84.9,15000,276460,"Sacramento",7.95755968169761,146.663129973475,683,683
"684","Sacramento","Clothing",284,1333,382,50.2,16,8,5,122,21000,220860,"Sacramento",15.7539384846212,165.686421605401,684,684
"685","Los Angeles","Grocery",631,2937,180,71.7,20,9,3,81.3,9000,272450,"Los Angeles",3.06435137895812,92.7647259107933,685,685
"686","Palo Alto","Clothing",433,2247,392,55.3,24,9,6,105.1,34000,340910,"Palo Alto",15.1312861593235,151.717846016911,686,686
"687","Palo Alto","Electronics",357,953,320,63.8,16,13,6,92.6,34000,246540,"Palo Alto",35.6768100734523,258.698845750262,687,687
"688","Sacramento","Grocery",490,1213,329,62,8,11,8,129.2,47000,264180,"Sacramento",38.7469084913438,217.790601813685,688,688
"689","Palo Alto","Grocery",456,1921,214,52.9,22,2,4,102.6,21000,305490,"Palo Alto",10.9318063508589,159.026548672566,689,689
"690","Sacramento","Clothing",615,1627,493,58.4,19,14,3,123.3,5000,356230,"Sacramento",3.07314074984634,218.948985863553,690,690
"691","Sacramento","Clothing",548,2183,185,82.7,29,12,5,98.4,26000,246740,"Sacramento",11.9102153000458,113.027943197435,691,691
"692","San Francisco","Grocery",116,1125,425,67.8,25,9,7,66.6,46000,241240,"San Francisco",40.8888888888889,214.435555555556,692,692
"693","Los Angeles","Clothing",303,2706,398,73.2,18,15,4,70.2,7000,264290,"Los Angeles",2.58684405025868,97.6681448632668,693,693
"694","Los Angeles","Electronics",446,2389,292,55.5,8,13,7,89.4,39000,306260,"Los Angeles",16.3248221012976,128.195897865216,694,694
"695","Palo Alto","Clothing",364,1888,358,84.1,17,7,7,82.9,43000,254140,"Palo Alto",22.7754237288136,134.608050847458,695,695
"696","Palo Alto","Grocery",553,1515,378,56.2,17,10,5,102.8,25000,319470,"Palo Alto",16.5016501650165,210.871287128713,696,696
"697","Los Angeles","Clothing",500,2972,109,55.8,28,12,4,119.9,10000,281790,"Los Angeles",3.36473755047106,94.8149394347241,697,697
"698","Palo Alto","Electronics",553,2656,69,59.8,11,11,8,128.3,45000,265630,"Palo Alto",16.9427710843373,100.011295180723,698,698
"699","San Francisco","Clothing",650,1770,388,68.1,10,13,7,93,39000,360250,"San Francisco",22.0338983050847,203.531073446328,699,699
"700","Sacramento","Clothing",776,2543,310,51.8,23,10,4,102.5,20000,360570,"Sacramento",7.86472670074715,141.78922532442,700,700
"701","Los Angeles","Grocery",120,1524,129,66,13,13,6,92.8,36000,184140,"Los Angeles",23.6220472440945,120.826771653543,701,701
"702","Palo Alto","Electronics",471,2332,484,67.1,12,9,6,92.9,38000,365670,"Palo Alto",16.295025728988,156.805317324185,702,702
"703","Los Angeles","Grocery",371,2428,397,59.4,17,9,3,123.6,6000,277260,"Los Angeles",2.47116968698517,114.192751235585,703,703
"704","San Francisco","Electronics",379,2516,306,70.7,18,4,4,90.8,10000,298900,"San Francisco",3.97456279809221,118.799682034976,704,704
"705","Sacramento","Electronics",192,1314,334,79,26,17,3,93.8,5000,209840,"Sacramento",3.80517503805175,159.695585996956,705,705
"706","San Francisco","Clothing",426,2309,304,56.9,17,10,3,86.7,10000,252060,"San Francisco",4.3308791684712,109.164140320485,706,706
"707","San Francisco","Electronics",263,630,140,53.6,22,16,4,86.4,6000,218390,"San Francisco",9.52380952380952,346.650793650794,707,707
"708","Palo Alto","Electronics",436,1673,73,56.2,13,7,7,88.1,47000,174980,"Palo Alto",28.0932456664674,104.590555887627,708,708
"709","Sacramento","Grocery",431,3264,188,79,30,9,6,107.9,28000,255730,"Sacramento",8.57843137254902,78.3486519607843,709,709
"710","Sacramento","Electronics",495,2279,225,78.7,15,13,7,96,36000,316100,"Sacramento",15.7964019306713,138.701184730145,710,710
"711","Los Angeles","Electronics",544,2372,314,55.1,10,9,5,115.6,23000,365330,"Los Angeles",9.6964586846543,154.017706576729,711,711
"712","Sacramento","Clothing",779,1851,477,89.5,5,9,5,111.4,26000,471580,"Sacramento",14.0464613722312,254.770394381415,712,712
"713","Sacramento","Grocery",591,1163,351,61.6,10,6,6,103.2,31000,324320,"Sacramento",26.6552020636285,278.865004299226,713,713
"714","Sacramento","Grocery",358,1885,332,58.3,10,8,8,88.3,49000,268470,"Sacramento",25.9946949602122,142.424403183024,714,714
"715","Palo Alto","Electronics",667,1384,465,63.8,12,10,4,124.7,11000,365090,"Palo Alto",7.94797687861272,263.793352601156,715,715
"716","San Francisco","Electronics",420,1291,408,85.2,11,8,4,111,21000,337740,"San Francisco",16.2664601084431,261.611154144074,716,716
"717","Sacramento","Grocery",391,1653,370,71.8,25,8,4,136.9,13000,253820,"Sacramento",7.86448880822747,153.551119177253,717,717
"718","Los Angeles","Electronics",519,2229,418,90.3,18,9,6,98.9,34000,375530,"Los Angeles",15.2534768954688,168.474652310453,718,718
"719","Sacramento","Clothing",549,1512,352,75.4,10,11,5,106.5,31000,372230,"Sacramento",20.5026455026455,246.183862433862,719,719
"720","Palo Alto","Grocery",334,1989,75,83.7,14,8,8,95.3,48000,238910,"Palo Alto",24.132730015083,120.115635997989,720,720
"721","San Francisco","Clothing",651,2106,246,64.5,16,12,4,121.5,19000,346050,"San Francisco",9.02184235517569,164.316239316239,721,721
"722","San Francisco","Electronics",535,2180,189,73,22,9,7,107.3,43000,277970,"San Francisco",19.7247706422018,127.509174311927,722,722
"723","San Francisco","Grocery",556,1797,497,62.5,13,4,5,89.9,22000,407300,"San Francisco",12.2426265998887,226.655537006121,723,723
"724","Palo Alto","Clothing",638,1940,122,82.5,28,13,7,110.5,39000,317010,"Palo Alto",20.1030927835052,163.407216494845,724,724
"725","Sacramento","Grocery",582,1160,381,77.7,10,11,6,108.8,41000,313680,"Sacramento",35.3448275862069,270.413793103448,725,725
"726","Sacramento","Grocery",360,1569,439,70.1,11,9,6,132.9,31000,261250,"Sacramento",19.7578075207138,166.507329509242,726,726
"727","Los Angeles","Clothing",375,1389,219,63.9,1,9,6,121,39000,280250,"Los Angeles",28.0777537796976,201.763858891289,727,727
"728","Los Angeles","Grocery",483,2099,75,70.8,20,17,5,93,17000,244130,"Los Angeles",8.09909480705098,116.307765602668,728,728
"729","Sacramento","Grocery",507,2225,421,80.6,12,15,4,107.9,6000,380030,"Sacramento",2.69662921348315,170.8,729,729
"730","Sacramento","Grocery",662,2619,95,94.8,6,11,7,113.2,45000,321360,"Sacramento",17.1821305841924,122.70332187858,730,730
"731","San Francisco","Grocery",483,1935,371,72.7,2,10,6,68.6,27000,302370,"San Francisco",13.953488372093,156.263565891473,731,731
"732","San Francisco","Electronics",368,2514,335,86.8,18,10,5,96.4,20000,287380,"San Francisco",7.95544948289578,114.31185361973,732,732
"733","Sacramento","Grocery",205,2564,441,90.8,27,6,6,81.4,33000,279120,"Sacramento",12.8705148205928,108.861154446178,733,733
"734","Los Angeles","Grocery",394,1501,180,81.7,15,13,6,77.1,30000,287940,"Los Angeles",19.9866755496336,191.832111925383,734,734
